b	switch	start	end	contig
37451	0	3042570	3054411	Ctg001
37501	0	3055047	3058116	Ctg001
37551	0	3058116	3062217	Ctg001
37601	0	3062217	3068028	Ctg001
37651	0	3068028	3073464	Ctg001
37701	0	3073464	3079324	Ctg001
37751	0	3079324	3082511	Ctg001
37801	0	3083218	3089520	Ctg001
37851	0	3089520	3101710	Ctg001
37901	0	3101710	3104349	Ctg001
37951	0	3104349	3109996	Ctg001
38001	0	3109996	3110772	Ctg001
38051	0	3110772	3111328	Ctg001
38101	0	3111328	3111811	Ctg001
38151	0	3111811	3113185	Ctg001
38201	0	3113185	3115462	Ctg001
38251	0	3115462	3121802	Ctg001
38301	0	3121802	3126655	Ctg001
38351	0	3126655	3131739	Ctg001
38401	0	3131739	3134395	Ctg001
38451	0	3134395	3136532	Ctg001
38501	0	3136532	3142558	Ctg001
38551	0	3142558	3150611	Ctg001
38601	0	3150611	3156377	Ctg001
38651	0	3156377	3161289	Ctg001
38701	0	3161289	3171473	Ctg001
38751	0	3171473	3179774	Ctg001
38801	0	3180538	3185997	Ctg001
38851	0	3185997	3196301	Ctg001
38901	0	3196301	3200420	Ctg001
38951	0	3200420	3215689	Ctg001
39001	0	3215689	3221199	Ctg001
39051	0	3221199	3228055	Ctg001
39101	0	3228055	3237388	Ctg001
39151	0	3237388	3242151	Ctg001
39201	0	3242151	3251280	Ctg001
39251	0	3251280	3264684	Ctg001
39301	0	3264684	3268700	Ctg001
39351	0	3273546	3288632	Ctg001
39401	0	3288632	3295684	Ctg001
39451	0	3295684	3301734	Ctg001
39501	0	3302243	3307651	Ctg001
39551	0	3307651	3313643	Ctg001
39601	0	3313643	3319055	Ctg001
39651	0	3319266	3324935	Ctg001
39701	0	3324935	3339443	Ctg001
39751	0	3339443	3343920	Ctg001
39801	0	3344005	3344588	Ctg001
39851	0	3344588	3345481	Ctg001
39901	0	3345481	3346236	Ctg001
39951	0	3346236	3346810	Ctg001
40001	0	3346810	3350354	Ctg001
40051	0	3350354	3357682	Ctg001
40101	0	3357682	3362957	Ctg001
40151	0	3362957	3369214	Ctg001
40201	0	3369214	3373301	Ctg001
40251	0	3373547	3382380	Ctg001
40301	0	3382380	3385172	Ctg001
40351	0	3385172	3390683	Ctg001
40401	0	3390683	3397675	Ctg001
40451	0	3397675	3402360	Ctg001
40501	0	3402960	3412964	Ctg001
40551	0	3412964	3425115	Ctg001
40601	0	3425115	3431514	Ctg001
40651	0	3431811	3435611	Ctg001
40701	0	3435611	3438596	Ctg001
40751	0	3438596	3442035	Ctg001
40801	0	3442035	3451792	Ctg001
40851	0	3451792	3460672	Ctg001
40901	0	3460672	3466516	Ctg001
40951	0	3466516	3470323	Ctg001
41001	0	3470323	3476038	Ctg001
41051	0	3476038	3480179	Ctg001
41101	0	3480179	3489559	Ctg001
41151	0	3489559	3499934	Ctg001
41201	0	3499934	3504887	Ctg001
41251	0	3504887	3513053	Ctg001
41301	0	3513053	3521499	Ctg001
41351	0	3522295	3527219	Ctg001
41401	0	3527219	3534896	Ctg001
41451	0	3534896	3542215	Ctg001
41501	0	3542215	3549502	Ctg001
41551	0	3549502	3553544	Ctg001
41601	0	3553544	3554486	Ctg001
41651	0	3554571	3556126	Ctg001
41701	0	3556126	3556913	Ctg001
41751	0	3556945	3557841	Ctg001
41801	0	3557841	3559085	Ctg001
41851	0	3559085	3560325	Ctg001
41901	0	3560398	3562667	Ctg001
41951	0	3562667	3563609	Ctg001
42001	0	3563609	3564494	Ctg001
42051	0	3564494	3566308	Ctg001
42101	0	3566308	3567498	Ctg001
42151	0	3567498	3569033	Ctg001
42201	0	3569033	3570435	Ctg001
42251	0	3570435	3571333	Ctg001
42301	0	3571333	3572854	Ctg001
42351	0	3572854	3573875	Ctg001
42401	0	3573875	3576586	Ctg001
42451	0	3576586	3577614	Ctg001
42501	0	3577614	3579003	Ctg001
42551	0	3579129	3580747	Ctg001
42601	0	3580747	3582000	Ctg001
42651	0	3582000	3582761	Ctg001
42701	0	3582761	3584840	Ctg001
42751	0	3584857	3587081	Ctg001
42801	0	3587105	3589196	Ctg001
42851	0	3589214	3589832	Ctg001
42901	0	3589832	3590273	Ctg001
42951	0	3590273	3591569	Ctg001
43001	0	3591569	3593841	Ctg001
43051	0	3593841	3594985	Ctg001
43101	0	3594985	3596109	Ctg001
43151	0	3596109	3597222	Ctg001
43201	0	3597222	3598081	Ctg001
43251	0	3598081	3598815	Ctg001
43301	0	3598815	3599575	Ctg001
43351	0	3599575	3602024	Ctg001
43401	0	3602081	3603846	Ctg001
43451	0	3603846	3605154	Ctg001
43501	0	3605154	3608122	Ctg001
43551	0	3608122	3610460	Ctg001
43601	0	3610460	3612654	Ctg001
43651	0	3612654	3615852	Ctg001
43701	0	3615852	3617840	Ctg001
43751	0	3617948	3619417	Ctg001
43801	0	3619524	3622615	Ctg001
43851	0	3622751	3624613	Ctg001
43901	0	3624613	3626458	Ctg001
43951	0	3626458	3629350	Ctg001
44001	0	3629350	3631615	Ctg001
44051	0	3631615	3634396	Ctg001
44101	0	3634444	3637304	Ctg001
44151	0	3637720	3639982	Ctg001
44201	0	3639982	3642562	Ctg001
44251	0	3642562	3645209	Ctg001
44301	0	3645209	3648545	Ctg001
44351	0	3648545	3650759	Ctg001
44401	0	3650759	3653813	Ctg001
44451	0	3653813	3657140	Ctg001
44501	0	3657140	3660035	Ctg001
44551	0	3660035	3661400	Ctg001
44601	0	3661400	3662698	Ctg001
44651	0	3662698	3664544	Ctg001
44701	0	3664544	3666622	Ctg001
44751	0	3666622	3668227	Ctg001
44801	0	3668227	3669143	Ctg001
44851	0	3669143	3670792	Ctg001
44901	0	3670792	3671343	Ctg001
44951	0	3671343	3675430	Ctg001
45001	0	3675430	3678021	Ctg001
45051	0	3678178	3681278	Ctg001
45101	0	3681278	3684366	Ctg001
45151	0	3684366	3688067	Ctg001
45201	0	3688085	3690693	Ctg001
45251	0	3690717	3693646	Ctg001
45301	0	3693646	3695518	Ctg001
45351	0	3695518	3697280	Ctg001
45401	0	3697370	3699473	Ctg001
45451	0	3699647	3702220	Ctg001
45501	0	3702250	3706337	Ctg001
45551	0	3706337	3709093	Ctg001
45601	0	3709147	3711347	Ctg001
45651	0	3711347	3719200	Ctg001
45701	0	3719200	3721425	Ctg001
45751	0	3721425	3727162	Ctg001
45801	0	3727162	3737341	Ctg001
45851	0	3739133	3745882	Ctg001
45901	0	3745882	3749751	Ctg001
45951	0	3749751	3754992	Ctg001
46001	0	3754992	3762296	Ctg001
46051	0	3762296	3770889	Ctg001
46101	0	3771089	3775124	Ctg001
46151	0	3775124	3779367	Ctg001
46201	0	3779367	3788524	Ctg001
46251	0	3788524	3793506	Ctg001
46301	0	3793506	3800718	Ctg001
46351	0	3800718	3803786	Ctg001
46401	0	3803786	3809819	Ctg001
46451	0	3809819	3816947	Ctg001
46501	0	3816947	3821384	Ctg001
46551	0	3821384	3828758	Ctg001
46601	0	3828758	3832905	Ctg001
46651	0	3832905	3840461	Ctg001
46701	0	3840533	3843768	Ctg001
46751	0	3843768	3849588	Ctg001
46801	0	3849588	3854860	Ctg001
46851	0	3854860	3860746	Ctg001
46901	0	3860746	3869359	Ctg001
46951	0	3869359	3873726	Ctg001
47001	0	3873830	3877106	Ctg001
47051	0	3877106	3880153	Ctg001
47101	0	3880153	3885656	Ctg001
47151	0	3885656	3894686	Ctg001
47201	0	3894686	3900337	Ctg001
47251	0	3900337	3906976	Ctg001
47301	0	3906976	3913964	Ctg001
47351	0	3913964	3921486	Ctg001
47401	0	3921486	3929300	Ctg001
47451	0	3929300	3930936	Ctg001
47501	0	3930936	3936770	Ctg001
47551	0	3936770	3944020	Ctg001
47601	0	3944020	3951184	Ctg001
47651	0	3951184	3953731	Ctg001
47701	0	3953731	3964339	Ctg001
47751	0	3964339	3967206	Ctg001
47801	0	3967206	3977817	Ctg001
47851	0	3977817	3982784	Ctg001
47901	0	3982784	3987527	Ctg001
47951	0	3987527	3991082	Ctg001
48001	0	3991082	3997545	Ctg001
48051	0	3997545	4001302	Ctg001
48101	0	4001752	4002324	Ctg001
48151	0	4002324	4004711	Ctg001
48201	0	4004711	4007542	Ctg001
48251	0	4007542	4013735	Ctg001
48301	0	4013735	4014679	Ctg001
48351	0	4014679	4015099	Ctg001
48401	0	4015099	4015341	Ctg001
48451	0	4015341	4015785	Ctg001
48501	0	4015785	4016649	Ctg001
48551	0	4016649	4017040	Ctg001
48601	0	4017068	4018796	Ctg001
48651	0	4018892	4020312	Ctg001
48701	0	4020312	4021749	Ctg001
48751	0	4021749	4022797	Ctg001
48801	0	4022797	4023519	Ctg001
48851	0	4023519	4025369	Ctg001
48901	0	4025369	4026757	Ctg001
48951	0	4026757	4028089	Ctg001
49001	0	4028089	4030667	Ctg001
49051	0	4030667	4031049	Ctg001
49101	0	4031049	4031562	Ctg001
49151	0	4031562	4034560	Ctg001
49201	0	4034560	4040423	Ctg001
49251	0	4040423	4043819	Ctg001
49301	0	4043819	4051683	Ctg001
49351	0	4051683	4055180	Ctg001
49401	0	4055180	4055616	Ctg001
49451	0	4055616	4060939	Ctg001
49501	0	4060939	4064740	Ctg001
49551	0	4064740	4072870	Ctg001
49601	0	4073391	4077283	Ctg001
49651	0	4077283	4079843	Ctg001
49701	0	4079843	4083288	Ctg001
49751	0	4083288	4090238	Ctg001
49801	0	4090238	4101267	Ctg001
49851	0	4101267	4104586	Ctg001
49901	0	4104586	4107553	Ctg001
49951	0	4107553	4110717	Ctg001
50001	0	4110717	4117351	Ctg001
50051	0	4118296	4122435	Ctg001
50101	0	4122435	4130248	Ctg001
50151	0	4130248	4132419	Ctg001
50201	0	4134665	4137238	Ctg001
50251	0	4137238	4142595	Ctg001
50301	0	4142595	4146759	Ctg001
50351	0	4146759	4151090	Ctg001
50401	0	4151090	4155627	Ctg001
50451	0	4155627	4159660	Ctg001
50501	0	4159660	4164370	Ctg001
50551	0	4164370	4169819	Ctg001
50601	0	4169819	4174894	Ctg001
50651	0	4174894	4177455	Ctg001
50701	0	4177455	4187420	Ctg001
50751	0	4187420	4193138	Ctg001
50801	0	4193138	4197689	Ctg001
50851	0	4197689	4200935	Ctg001
50901	0	4200935	4202932	Ctg001
50951	0	4202932	4208334	Ctg001
51001	0	4208334	4212472	Ctg001
51051	0	4212472	4215915	Ctg001
51101	0	4215915	4220411	Ctg001
51151	0	4220411	4225347	Ctg001
51201	0	4225347	4227727	Ctg001
51251	0	4227974	4233090	Ctg001
51301	0	4233090	4234426	Ctg001
51351	0	4234426	4240449	Ctg001
51401	0	4240449	4243860	Ctg001
51451	0	4243860	4248476	Ctg001
51501	0	4248810	4256899	Ctg001
51551	0	4256899	4258855	Ctg001
51601	0	4258855	4267972	Ctg001
51651	0	4267972	4271346	Ctg001
51701	0	4271346	4273596	Ctg001
51751	0	4273596	4280649	Ctg001
51801	0	4280649	4285422	Ctg001
51851	0	4285422	4288811	Ctg001
51901	0	4288811	4301833	Ctg001
51951	0	4304155	4308892	Ctg001
52001	0	4308892	4310235	Ctg001
52051	0	4310235	4311448	Ctg001
52101	0	4312584	4319119	Ctg001
52151	0	4319119	4319701	Ctg001
52201	0	4319701	4329415	Ctg001
52251	0	4329415	4333809	Ctg001
52301	0	4333809	4342002	Ctg001
52351	0	4342002	4348015	Ctg001
52401	0	4348015	4362864	Ctg001
52451	0	4362864	4368923	Ctg001
52501	0	4368923	4374360	Ctg001
52551	0	4374360	4378232	Ctg001
52601	0	4378232	4380588	Ctg001
52651	0	4380588	4384393	Ctg001
52701	0	4384393	4386640	Ctg001
52751	0	4386640	4391009	Ctg001
52801	0	4391114	4396764	Ctg001
52851	0	4396764	4402810	Ctg001
52901	0	4402810	4406410	Ctg001
52951	0	4408290	4415047	Ctg001
53001	0	4415047	4418961	Ctg001
53051	0	4419721	4426881	Ctg001
53101	0	4426881	4445454	Ctg001
53151	0	4445454	4451188	Ctg001
53201	0	4451188	4453990	Ctg001
53251	0	4453990	4457723	Ctg001
53301	0	4457723	4465754	Ctg001
53351	0	4465754	4473214	Ctg001
53401	0	4473214	4479472	Ctg001
53451	0	4480348	4484843	Ctg001
53501	0	4484843	4490510	Ctg001
53551	0	4490510	4493924	Ctg001
53601	0	4494058	4502418	Ctg001
53651	0	4502418	4508701	Ctg001
53701	0	4508701	4515843	Ctg001
53751	0	4515843	4521848	Ctg001
53801	0	4521848	4525741	Ctg001
53851	0	4525741	4533385	Ctg001
53901	0	4533385	4539390	Ctg001
53951	0	4539390	4545075	Ctg001
54001	0	4545075	4553281	Ctg001
54051	0	4553281	4558293	Ctg001
54101	0	4559509	4565928	Ctg001
54151	0	4565928	4570666	Ctg001
54201	0	4570666	4575659	Ctg001
54251	0	4575717	4580775	Ctg001
54301	0	4580775	4583877	Ctg001
54351	0	4583973	4591728	Ctg001
54401	0	4591728	4597040	Ctg001
54451	0	4597040	4603664	Ctg001
54501	0	4603664	4612106	Ctg001
54551	0	4612106	4623381	Ctg001
54601	0	4624912	4628581	Ctg001
54651	0	4628581	4631981	Ctg001
54701	0	4631981	4638645	Ctg001
54751	0	4638645	4643126	Ctg001
54801	0	4643126	4650139	Ctg001
54851	0	4650139	4652964	Ctg001
54901	0	4652964	4656864	Ctg001
54951	0	4656864	4658372	Ctg001
55001	0	4658372	4663316	Ctg001
55051	0	4663409	4668811	Ctg001
55101	0	4668811	4676026	Ctg001
55151	0	4676026	4679982	Ctg001
55201	0	4680682	4688096	Ctg001
55251	0	4688096	4693698	Ctg001
55301	0	4693698	4699493	Ctg001
55351	0	4699911	4705181	Ctg001
55401	0	4705181	4707996	Ctg001
55451	0	4707996	4714287	Ctg001
55501	0	4714287	4718221	Ctg001
55551	0	4718221	4723516	Ctg001
55601	0	4723636	4735575	Ctg001
55651	0	4735575	4740475	Ctg001
55701	0	4740475	4750953	Ctg001
55751	0	4750953	4754602	Ctg001
55801	0	4754602	4760032	Ctg001
55851	0	4760032	4763165	Ctg001
55901	0	4763165	4770812	Ctg001
55951	0	4770812	4777714	Ctg001
56001	0	4777714	4780108	Ctg001
56051	0	4780108	4784536	Ctg001
56101	0	4784536	4789123	Ctg001
56151	0	4789123	4794202	Ctg001
56201	0	4794698	4795216	Ctg001
56251	0	4795216	4802695	Ctg001
56301	0	4802695	4807528	Ctg001
56351	0	4807528	4811273	Ctg001
56401	0	4811273	4813407	Ctg001
56451	0	4813407	4817690	Ctg001
56501	0	4817690	4825280	Ctg001
56551	0	4825280	4829202	Ctg001
56601	0	4829202	4833763	Ctg001
56651	0	4833763	4837486	Ctg001
56701	0	4837486	4844479	Ctg001
56751	0	4844479	4850370	Ctg001
56801	0	4850370	4852631	Ctg001
56851	0	4852631	4856139	Ctg001
56901	0	4856139	4860558	Ctg001
56951	0	4860558	4868144	Ctg001
57001	0	4868144	4870565	Ctg001
57051	0	4870565	4876175	Ctg001
57101	0	4876175	4883903	Ctg001
57151	0	4883903	4887980	Ctg001
57201	0	4887980	4893461	Ctg001
57251	0	4893461	4895989	Ctg001
57301	0	4895989	4900327	Ctg001
57351	0	4900327	4909792	Ctg001
57401	0	4909792	4911988	Ctg001
57451	0	4911988	4924968	Ctg001
57501	0	4924968	4928154	Ctg001
57551	0	4928154	4934117	Ctg001
57601	0	4934117	4936976	Ctg001
57651	0	4936976	4937355	Ctg001
57701	0	4937355	4937938	Ctg001
57751	0	4937938	4938512	Ctg001
57801	0	4938512	4939201	Ctg001
57851	0	4939201	4940153	Ctg001
57901	0	4940153	4942253	Ctg001
57951	0	4942253	4948951	Ctg001
58001	0	4948951	4953067	Ctg001
58051	0	4953067	4961862	Ctg001
58101	0	4961862	4967417	Ctg001
58151	0	4967417	4969967	Ctg001
58201	0	4969967	4976739	Ctg001
58251	0	4978214	4981205	Ctg001
58301	0	4981205	4985064	Ctg001
58351	0	4985064	4990445	Ctg001
58401	0	4991970	4995163	Ctg001
58451	0	4995163	5001929	Ctg001
58501	0	5001929	5004798	Ctg001
58551	0	5004944	5009378	Ctg001
58601	0	5009378	5014412	Ctg001
58651	0	5014412	5021660	Ctg001
58701	0	5021660	5026784	Ctg001
58751	0	5026784	5030459	Ctg001
58801	0	5030459	5038228	Ctg001
58851	0	5039443	5046851	Ctg001
58901	0	5046851	5048407	Ctg001
58951	0	5048407	5051819	Ctg001
59001	0	5052906	5058258	Ctg001
59051	0	5058258	5065722	Ctg001
59101	0	5065722	5069143	Ctg001
59151	0	5069143	5071236	Ctg001
59201	0	5071236	5075450	Ctg001
59251	0	5075450	5081689	Ctg001
59301	0	5081689	5086442	Ctg001
59351	0	5086442	5089002	Ctg001
59401	0	5089197	5096479	Ctg001
59451	0	5096479	5099103	Ctg001
59501	0	5099103	5102230	Ctg001
59551	0	5102230	5103518	Ctg001
59601	0	5103518	5104311	Ctg001
59651	0	5104311	5104792	Ctg001
59701	0	5104973	5105977	Ctg001
59751	0	5106100	5107703	Ctg001
59801	0	5107721	5112574	Ctg001
59851	0	5112574	5118602	Ctg001
59901	0	5121048	5123916	Ctg001
59951	0	5123916	5126912	Ctg001
60001	0	5126912	5129496	Ctg001
60051	0	5129496	5132204	Ctg001
60101	0	5132204	5134430	Ctg001
60151	0	5134430	5137045	Ctg001
60201	0	5137045	5141958	Ctg001
60251	0	5141958	5146961	Ctg001
60301	0	5146961	5151118	Ctg001
60351	0	5151118	5155068	Ctg001
60401	0	5155068	5160214	Ctg001
60451	0	5160214	5162985	Ctg001
60501	0	5162985	5173553	Ctg001
60551	0	5173553	5178189	Ctg001
60601	0	5178189	5179505	Ctg001
60651	0	5179505	5182064	Ctg001
60701	0	5182064	5187870	Ctg001
60751	0	5187870	5191957	Ctg001
60801	0	5191957	5200633	Ctg001
60851	0	5200633	5204716	Ctg001
60901	0	5204716	5210101	Ctg001
60951	0	5210101	5218150	Ctg001
61001	0	5218150	5224766	Ctg001
61051	0	5224766	5234357	Ctg001
61101	0	5234357	5239477	Ctg001
61151	0	5239477	5250871	Ctg001
61201	0	5250871	5263073	Ctg001
61251	0	5263073	5268050	Ctg001
61301	0	5268050	5281002	Ctg001
61351	0	5281002	5287728	Ctg001
61401	0	5289121	5292734	Ctg001
61451	0	5292734	5297749	Ctg001
61501	0	5297749	5311825	Ctg001
61551	0	5311825	5320128	Ctg001
61601	0	5320128	5325025	Ctg001
61651	0	5325025	5332259	Ctg001
61701	0	5332259	5338922	Ctg001
61751	0	5338922	5353329	Ctg001
61801	0	5353329	5359013	Ctg001
61851	0	5359569	5418264	Ctg001
61901	0	5418264	5426161	Ctg001
61951	0	5426161	5432189	Ctg001
62001	0	5432189	5438109	Ctg001
62051	0	5438109	5450006	Ctg001
62101	0	5450006	5457869	Ctg001
62151	0	5457869	5463094	Ctg001
62201	0	5463596	5475305	Ctg001
62251	0	5475305	5476846	Ctg001
62301	0	5476846	5481688	Ctg001
62351	0	5481688	5490038	Ctg001
62401	0	5490038	5495945	Ctg001
62451	0	5495945	5498985	Ctg001
62501	0	5498985	5504063	Ctg001
62551	0	5504063	5509443	Ctg001
62601	0	5509443	5523045	Ctg001
62651	0	5523160	5526213	Ctg001
62701	0	5526213	5535980	Ctg001
62751	0	5535980	5539240	Ctg001
62801	0	5539240	5550606	Ctg001
62851	0	5552069	5555312	Ctg001
62901	0	5555312	5561973	Ctg001
62951	0	5561973	5565771	Ctg001
63001	0	5565916	5572217	Ctg001
63051	0	5572217	5578604	Ctg001
63101	0	5578604	5584906	Ctg001
63151	0	5584962	5588852	Ctg001
63201	0	5588852	5595326	Ctg001
63251	0	5595326	5603024	Ctg001
63301	0	5603796	5613000	Ctg001
63351	0	5613000	5621535	Ctg001
63401	0	5621535	5624396	Ctg001
63451	0	5624396	5631080	Ctg001
63501	0	5631080	5636802	Ctg001
63551	0	5636802	5640553	Ctg001
63601	0	5640553	5645698	Ctg001
63651	0	5645698	5652892	Ctg001
63701	0	5652892	5658541	Ctg001
63751	0	5660074	5668646	Ctg001
63801	0	5668646	5680327	Ctg001
63851	0	5680327	5684523	Ctg001
63901	0	5684945	5688669	Ctg001
63951	0	5688669	5705225	Ctg001
64001	0	5705225	5717421	Ctg001
64051	0	5717421	5719522	Ctg001
64101	0	5719522	5726976	Ctg001
64151	0	5726976	5734193	Ctg001
64201	0	5735112	5741361	Ctg001
64251	0	5741361	5745984	Ctg001
64301	0	5745984	5754153	Ctg001
64351	0	5754153	5759942	Ctg001
64401	0	5759942	5766110	Ctg001
64451	0	5766110	5773363	Ctg001
64501	0	5773363	5780140	Ctg001
64551	0	5780140	5788715	Ctg001
64601	0	5788715	5794480	Ctg001
64651	0	5794480	5803196	Ctg001
64701	0	5803196	5808147	Ctg001
64751	0	5808147	5816291	Ctg001
64801	0	5817147	5822692	Ctg001
64851	0	5822692	5826790	Ctg001
64901	0	5826790	5837964	Ctg001
64951	0	5838270	5848334	Ctg001
65001	0	5848334	5856368	Ctg001
65051	0	5856368	5863005	Ctg001
65101	0	5863005	5867414	Ctg001
65151	0	5867414	5871370	Ctg001
65201	0	5871370	5886122	Ctg001
65251	0	5888320	5895639	Ctg001
65301	0	5895639	5903838	Ctg001
65351	0	5903838	5912980	Ctg001
65401	0	5912980	5919273	Ctg001
65451	0	5919273	5928578	Ctg001
65501	0	5928578	5932414	Ctg001
65551	0	5932414	5935042	Ctg001
65601	0	5935042	5940133	Ctg001
65651	0	5940133	5945212	Ctg001
65701	0	5946664	5950819	Ctg001
65751	0	5950819	5965462	Ctg001
65801	0	5965462	5969792	Ctg001
65851	0	5971219	5983726	Ctg001
65901	0	5983726	5991544	Ctg001
65951	0	5991544	5996584	Ctg001
66001	0	5996584	6007516	Ctg001
66051	0	6007516	6012054	Ctg001
66101	0	6012054	6019643	Ctg001
66151	0	6019735	6028636	Ctg001
66201	0	6028636	6035897	Ctg001
66251	0	6035897	6040277	Ctg001
66301	0	6040277	6047798	Ctg001
66351	0	6047798	6054094	Ctg001
66401	0	6054094	6060626	Ctg001
66451	0	6060626	6067962	Ctg001
66501	0	6070596	6074184	Ctg001
66551	0	6074184	6082104	Ctg001
66601	0	6082104	6088926	Ctg001
66651	0	6088926	6099798	Ctg001
66701	0	6099798	6109098	Ctg001
66751	0	6109098	6114051	Ctg001
66801	0	6114485	6127443	Ctg001
66851	0	6127443	6136525	Ctg001
66901	0	6136525	6142769	Ctg001
66951	0	6142769	6147527	Ctg001
67001	0	6147527	6153548	Ctg001
67051	0	6153548	6155809	Ctg001
67101	0	6155809	6160940	Ctg001
67151	0	6160940	6169132	Ctg001
67201	0	6169132	6189033	Ctg001
67251	0	6189033	6192219	Ctg001
67301	0	6192219	6199913	Ctg001
67351	0	6201401	6208623	Ctg001
67401	0	6208623	6217494	Ctg001
67451	0	6217494	6225420	Ctg001
67501	0	6225420	6236729	Ctg001
67551	0	6236729	6239627	Ctg001
67601	0	6239627	6244263	Ctg001
67651	0	6244263	6251413	Ctg001
67701	0	6251413	6254183	Ctg001
67751	0	6255507	6262674	Ctg001
67801	0	6262674	6264740	Ctg001
67851	0	6264740	6269808	Ctg001
67901	0	6269808	6275060	Ctg001
67951	0	6275060	6282244	Ctg001
68001	0	6282244	6290502	Ctg001
68051	0	6290502	6295385	Ctg001
68101	0	6295385	6300766	Ctg001
68151	0	6300766	6313443	Ctg001
68201	0	6314769	6318060	Ctg001
68251	0	6318060	6336335	Ctg001
68301	0	6336335	6348459	Ctg001
68351	0	6348459	6358283	Ctg001
68401	0	6358283	6364397	Ctg001
68451	0	6364397	6377747	Ctg001
68501	0	6377747	6386220	Ctg001
68551	0	6386220	6400849	Ctg001
68601	0	6402118	6407078	Ctg001
68651	0	6407078	6414968	Ctg001
68701	0	6414968	6431017	Ctg001
68751	0	6431017	6435866	Ctg001
68801	0	6435866	6439974	Ctg001
68851	0	6439974	6444619	Ctg001
68901	0	6444619	6454724	Ctg001
68951	0	6454724	6459555	Ctg001
69001	0	6459555	6463694	Ctg001
69051	0	6463694	6468442	Ctg001
69101	0	6468442	6470796	Ctg001
69151	0	6470796	6487201	Ctg001
69201	0	6487201	6490214	Ctg001
69251	0	6490214	6500093	Ctg001
69301	0	6500093	6504020	Ctg001
69351	0	6504020	6509666	Ctg001
69401	0	6509666	6515576	Ctg001
69451	0	6515576	6523078	Ctg001
69501	0	6523078	6529002	Ctg001
69551	0	6529002	6534229	Ctg001
69601	0	6534229	6541450	Ctg001
69651	0	6542405	6552565	Ctg001
69701	0	6552565	6558077	Ctg001
69751	0	6558077	6566590	Ctg001
69801	0	6566590	6575552	Ctg001
69851	0	6575552	6586478	Ctg001
69901	0	6586869	6593945	Ctg001
69951	0	6593945	6597543	Ctg001
70001	0	6597543	6602266	Ctg001
70051	0	6602266	6608660	Ctg001
70101	0	6608660	6614537	Ctg001
70151	0	6614537	6619778	Ctg001
70201	0	6619778	6624169	Ctg001
70251	0	6624169	6632428	Ctg001
70301	0	6632428	6637128	Ctg001
70351	0	6637128	6638838	Ctg001
70401	0	6638838	6641510	Ctg001
70451	0	6641510	6646327	Ctg001
70501	0	6646327	6650001	Ctg001
70551	0	6650001	6654700	Ctg001
70601	0	6654700	6662302	Ctg001
70651	0	6662302	6668006	Ctg001
70701	0	6668006	6671278	Ctg001
70751	0	6672909	6680443	Ctg001
70801	0	6680443	6684127	Ctg001
70851	0	6684127	6686772	Ctg001
70901	0	6687970	6692541	Ctg001
70951	0	6692541	6696957	Ctg001
71001	0	6696957	6700765	Ctg001
71051	0	6702238	6706898	Ctg001
71101	0	6706898	6714699	Ctg001
71151	0	6714699	6722904	Ctg001
71201	0	6722904	6729868	Ctg001
71251	0	6729868	6735170	Ctg001
71301	0	6735170	6745344	Ctg001
71351	0	6745344	6748699	Ctg001
71401	0	6748699	6759288	Ctg001
71451	0	6759288	6764302	Ctg001
71501	0	6764302	6765917	Ctg001
71551	0	6765917	6768060	Ctg001
71601	0	6768060	6771880	Ctg001
71651	0	6771880	6779683	Ctg001
71701	0	6779683	6781773	Ctg001
71751	0	6781785	6786329	Ctg001
71801	0	6786329	6790551	Ctg001
71851	0	6790551	6799005	Ctg001
71901	0	6799378	6801073	Ctg001
71951	0	6801073	6803293	Ctg001
72001	0	6803293	6807927	Ctg001
72051	0	6807927	6811161	Ctg001
72101	0	6811161	6817959	Ctg001
72151	0	6819450	6826161	Ctg001
72201	0	6826161	6833042	Ctg001
72251	0	6833042	6837649	Ctg001
72301	0	6837649	6845086	Ctg001
72351	0	6845086	6854933	Ctg001
72401	0	6854933	6866517	Ctg001
72451	0	6866517	6872676	Ctg001
72501	0	6872676	6877182	Ctg001
72551	0	6877182	6885200	Ctg001
72601	0	6885200	6898597	Ctg001
72651	0	6898597	6913612	Ctg001
72701	0	6915061	6916818	Ctg001
72751	0	6916818	6921148	Ctg001
72801	0	6921148	6936687	Ctg001
72851	0	6936687	6942243	Ctg001
72901	0	6942243	6950884	Ctg001
72951	0	6950884	6954617	Ctg001
73001	0	6954617	6963983	Ctg001
73051	0	6964937	6973701	Ctg001
73101	0	6973701	6986989	Ctg001
73151	0	6986989	6990162	Ctg001
73201	0	6990314	6995634	Ctg001
73251	0	6995634	7007689	Ctg001
73301	0	7007689	7014889	Ctg001
73351	0	7014889	7017311	Ctg001
73401	0	7017338	7018733	Ctg001
73451	0	7018733	7020062	Ctg001
73501	0	7020076	7020984	Ctg001
73551	0	7021002	7022141	Ctg001
73601	0	7022141	7022666	Ctg001
73651	0	7023016	7024112	Ctg001
73701	0	7024178	7025760	Ctg001
73751	0	7025760	7027713	Ctg001
73801	0	7027713	7031634	Ctg001
73851	0	7031634	7038168	Ctg001
73901	0	7038168	7045165	Ctg001
73951	0	7045165	7047790	Ctg001
74001	0	7047790	7056779	Ctg001
74051	0	7056779	7063317	Ctg001
74101	0	7063317	7069344	Ctg001
74151	0	7069344	7074831	Ctg001
74201	0	7074831	7081832	Ctg001
